Date,Open,High,Low,Close,Adj Close,Volume
2000-04-28,31.862200,31.862200,31.862200,31.862200,31.862200,0
2000-05-01,31.862200,31.862200,31.862200,31.862200,31.862200,0
2000-05-02,31.862200,31.862200,31.862200,31.862200,31.862200,153
2000-05-03,30.800100,30.800100,30.800100,30.800100,30.800100,0
2000-05-04,31.331200,31.331200,31.331200,31.331200,31.331200,0
2000-05-05,31.331200,32.658699,32.658699,32.658699,32.658699,377
2000-05-08,32.393200,32.393200,32.393200,32.393200,32.393200,0
2000-05-09,32.393200,32.393200,32.393200,32.393200,32.393200,0
2000-05-10,32.924301,32.924301,32.924301,32.924301,32.924301,0
2000-05-11,32.393200,32.393200,32.393200,32.393200,32.393200,0
2000-05-12,31.331200,31.331200,31.331200,31.331200,31.331200,188
2000-05-15,32.127701,32.127701,32.127701,32.127701,32.127701,0
2000-05-16,31.862200,31.862200,31.862200,31.862200,31.862200,0
2000-05-17,33.986301,33.986301,33.986301,33.986301,33.986301,565
2000-05-18,33.986301,33.986301,33.986301,33.986301,33.986301,0
2000-05-19,33.986301,33.986301,33.986301,33.986301,33.986301,0
2000-05-22,33.986301,33.986301,33.986301,33.986301,33.986301,0
2000-05-23,33.986301,33.986301,33.986301,33.986301,33.986301,0
2000-05-24,33.986301,33.986301,33.986301,33.986301,33.986301,0
2000-05-25,33.986301,33.986301,33.986301,33.986301,33.986301,0
2000-05-26,33.720798,33.720798,33.720798,33.720798,33.720798,0
2000-05-30,23.365601,23.365601,23.365601,23.365601,23.365601,0
2000-05-31,24.958700,24.958700,24.958700,24.958700,24.958700,0
2000-06-01,23.896601,23.896601,23.896601,23.896601,23.896601,0
2000-06-02,23.365601,23.365601,23.365601,23.365601,23.365601,0
2000-06-05,22.303499,22.303499,22.303499,22.303499,22.303499,0
2000-06-06,21.772499,21.772499,21.772499,21.772499,21.772499,0
2000-06-07,21.772499,21.772499,21.772499,21.772499,21.772499,0
2000-06-08,21.772499,21.772499,21.772499,21.772499,21.772499,0
2000-06-09,21.772499,21.772499,21.772499,21.772499,21.772499,0
2000-06-12,21.772499,21.772499,21.772499,21.772499,21.772499,0
2000-06-13,21.772499,21.772499,21.772499,21.772499,21.772499,0
2000-06-14,22.303499,22.303499,22.303499,22.303499,22.303499,0
2000-06-15,22.303499,22.303499,22.303499,22.303499,22.303499,0
2000-06-16,22.303499,22.303499,22.303499,22.303499,22.303499,0
2000-06-19,22.303499,22.303499,22.303499,22.303499,22.303499,0
2000-06-20,22.303499,22.303499,22.303499,22.303499,22.303499,0
2000-06-21,22.303499,22.303499,22.303499,22.303499,22.303499,0
2000-06-22,22.303499,22.303499,22.303499,22.303499,22.303499,0
2000-06-23,22.303499,22.303499,22.303499,22.303499,22.303499,0
2000-06-26,21.772499,21.772499,21.772499,21.772499,21.772499,0
2000-06-27,21.772499,21.772499,21.772499,21.772499,21.772499,0
2000-06-28,21.772499,21.772499,21.772499,21.772499,21.772499,0
2000-06-29,21.772499,21.772499,21.772499,21.772499,21.772499,94
2000-06-30,21.241501,21.241501,21.241501,21.241501,21.241501,0
2000-07-03,21.241501,21.241501,21.241501,21.241501,21.241501,0
2000-07-05,20.975901,20.975901,20.975901,20.975901,20.975901,0
2000-07-06,20.975901,20.975901,20.975901,20.975901,20.975901,0
2000-07-07,20.975901,20.975901,20.975901,20.975901,20.975901,0
2000-07-10,20.710400,20.179399,20.179399,20.179399,20.179399,0
2000-07-11,20.073200,20.073200,20.073200,20.073200,20.073200,0
2000-07-12,20.710400,20.710400,20.710400,20.710400,20.710400,0
2000-07-13,20.710400,19.117300,19.117300,19.117300,19.117300,11
2000-07-14,19.117300,19.117300,19.117300,19.117300,19.117300,0
2000-07-17,19.117300,19.117300,19.117300,19.117300,19.117300,0
2000-07-18,19.117300,19.117300,19.117300,19.117300,19.117300,0
2000-07-19,19.117300,19.117300,19.117300,19.117300,19.117300,0
2000-07-20,19.117300,19.117300,19.117300,19.117300,19.117300,0
2000-07-21,19.117300,19.117300,19.117300,19.117300,19.117300,0
2000-07-24,19.117300,19.117300,19.117300,19.117300,19.117300,0
2000-07-25,20.710400,20.710400,20.710400,20.710400,20.710400,0
2000-07-26,20.710400,20.710400,20.710400,20.710400,20.710400,0
2000-07-27,20.710400,20.710400,20.710400,20.710400,20.710400,0
2000-07-28,20.710400,20.710400,20.710400,20.710400,20.710400,0
2000-07-31,20.710400,20.710400,20.710400,20.710400,20.710400,0
2000-08-01,20.710400,20.710400,20.710400,20.710400,20.710400,0
2000-08-02,20.975901,20.975901,20.975901,20.975901,20.975901,0
2000-08-03,20.975901,20.975901,20.975901,20.975901,20.975901,0
2000-08-04,20.444901,20.444901,20.444901,20.444901,20.444901,0
2000-08-07,19.117300,19.117300,19.117300,19.117300,19.117300,0
2000-08-08,18.320801,18.320801,18.320801,18.320801,18.320801,0
2000-08-09,18.320801,18.320801,18.320801,18.320801,18.320801,0
2000-08-10,18.214600,18.214600,18.214600,18.214600,18.214600,0
2000-08-11,19.117300,19.648300,19.648300,19.648300,19.648300,94
2000-08-14,19.117300,19.117300,19.117300,19.117300,19.117300,0
2000-08-15,19.648300,19.648300,19.648300,19.648300,19.648300,0
2000-08-16,19.648300,19.648300,19.648300,19.648300,19.648300,0
2000-08-17,19.648300,19.648300,19.648300,19.648300,19.648300,0
2000-08-18,19.117300,19.117300,19.117300,19.117300,19.117300,0
2000-08-21,18.851801,18.320801,18.320801,18.320801,18.320801,11
2000-08-22,18.586300,18.586300,18.586300,18.586300,18.586300,0
2000-08-23,18.055201,18.055201,18.055201,18.055201,18.055201,0
2000-08-24,18.055201,18.055201,18.055201,18.055201,18.055201,0
2000-08-25,18.320801,18.320801,18.320801,18.320801,18.320801,0
2000-08-28,18.320801,18.320801,18.320801,18.320801,18.320801,0
2000-08-29,18.055201,18.055201,18.055201,18.055201,18.055201,0
2000-08-30,18.586300,18.586300,18.586300,18.586300,18.586300,94
2000-08-31,18.055201,18.055201,18.055201,18.055201,18.055201,0
2000-09-01,17.524200,17.524200,17.524200,17.524200,17.524200,0
2000-09-05,17.524200,17.524200,17.524200,17.524200,17.524200,0
2000-09-06,17.524200,17.524200,17.524200,17.524200,17.524200,0
2000-09-07,17.524200,17.524200,17.524200,17.524200,17.524200,0
2000-09-08,17.524200,17.524200,17.524200,17.524200,17.524200,0
2000-09-11,18.055201,18.055201,18.055201,18.055201,18.055201,0
2000-09-12,18.055201,18.055201,18.055201,18.055201,18.055201,0
2000-09-13,19.117300,19.382799,19.382799,20.444901,20.444901,15
2000-09-14,20.179399,22.834600,22.834600,22.834600,22.834600,2071
2000-09-15,22.303499,23.365601,23.365601,23.365601,23.365601,188
2000-09-18,22.834600,22.834600,22.834600,22.834600,22.834600,0
2000-09-19,22.303499,22.303499,22.303499,22.303499,22.303499,0
2000-09-20,22.834600,22.834600,22.834600,22.834600,22.834600,0
2000-09-21,22.834600,22.834600,22.834600,22.834600,22.834600,0
2000-09-22,22.834600,22.834600,22.834600,22.834600,22.834600,0
2000-09-25,22.993900,22.993900,22.993900,22.993900,22.993900,0
2000-09-26,23.790400,23.790400,23.790400,23.790400,23.790400,0
2000-09-27,22.834600,22.834600,22.834600,22.834600,22.834600,0
2000-09-28,22.303499,22.303499,22.303499,22.303499,22.303499,0
2000-09-29,22.303499,22.303499,22.303499,22.303499,22.303499,0
2000-10-02,22.303499,22.303499,22.303499,22.303499,22.303499,0
2000-10-03,22.303499,22.303499,22.303499,22.303499,22.303499,0
2000-10-04,22.834600,22.834600,22.834600,22.834600,22.834600,0
2000-10-05,22.834600,22.834600,22.834600,22.834600,22.834600,0
2000-10-06,22.303499,21.772499,21.772499,21.772499,21.772499,0
2000-10-09,22.303499,22.303499,22.303499,22.303499,22.303499,0
2000-10-10,22.303499,22.303499,22.303499,22.303499,22.303499,0
2000-10-11,22.303499,22.303499,22.303499,22.303499,22.303499,0
2000-10-12,22.303499,22.250401,22.250401,22.250401,22.250401,0
2000-10-13,22.250401,22.250401,22.250401,22.250401,22.250401,0
2000-10-16,22.250401,22.250401,22.250401,22.250401,22.250401,0
2000-10-17,22.250401,22.250401,22.250401,22.250401,22.250401,0
2000-10-18,22.250401,22.250401,22.250401,22.250401,22.250401,0
2000-10-19,22.250401,22.250401,22.250401,22.250401,22.250401,0
2000-10-20,22.250401,22.250401,22.250401,22.250401,22.250401,0
2000-10-23,22.250401,21.241501,21.241501,21.241501,21.241501,151
2000-10-24,22.250401,22.250401,22.250401,22.250401,22.250401,0
2000-10-25,22.250401,22.250401,22.250401,22.250401,22.250401,0
2000-10-26,22.250401,22.250401,22.250401,22.250401,22.250401,0
2000-10-27,22.250401,22.250401,22.250401,22.250401,22.250401,0
2000-10-30,22.250401,22.250401,22.250401,22.250401,22.250401,0
2000-10-31,22.250401,22.250401,22.250401,22.250401,22.250401,0
2000-11-01,21.772499,22.834600,21.772499,22.834600,22.834600,1506
2000-11-02,22.834600,22.728399,22.728399,22.728399,22.728399,56
2000-11-03,22.569000,22.569000,22.569000,22.569000,22.569000,0
2000-11-06,22.569000,22.569000,22.569000,22.569000,22.569000,0
2000-11-07,22.303499,22.303499,22.303499,22.303499,22.303499,0
2000-11-08,21.772499,21.772499,21.772499,21.772499,21.772499,0
2000-11-09,21.241501,21.241501,21.241501,21.241501,21.241501,0
2000-11-10,21.241501,21.241501,21.241501,21.241501,21.241501,0
2000-11-13,21.241501,21.241501,21.241501,21.241501,21.241501,0
2000-11-14,20.710400,20.710400,20.710400,20.710400,20.710400,0
2000-11-15,20.710400,20.710400,20.710400,20.710400,20.710400,0
2000-11-16,19.913900,19.913900,19.913900,19.913900,19.913900,0
2000-11-17,19.913900,19.913900,19.913900,19.913900,19.913900,0
2000-11-20,19.382799,19.382799,19.382799,19.382799,19.382799,0
2000-11-21,19.117300,19.117300,19.117300,19.117300,19.117300,0
2000-11-22,19.117300,19.117300,19.117300,19.117300,19.117300,0
2000-11-24,18.586300,18.586300,18.586300,18.586300,18.586300,0
2000-11-27,18.586300,18.586300,18.586300,18.586300,18.586300,0
2000-11-28,18.851801,18.851801,18.851801,18.851801,18.851801,0
2000-11-29,18.586300,18.586300,18.586300,18.586300,18.586300,0
2000-11-30,18.586300,18.586300,18.586300,18.586300,18.586300,0
2000-12-01,18.586300,18.586300,18.586300,18.586300,18.586300,0
2000-12-04,18.851801,18.851801,18.851801,18.851801,18.851801,0
2000-12-05,19.117300,19.117300,19.117300,19.117300,19.117300,0
2000-12-06,19.382799,19.382799,19.382799,19.382799,19.382799,0
2000-12-07,21.241501,21.241501,21.241501,21.241501,21.241501,0
2000-12-08,21.347700,21.347700,21.347700,21.347700,21.347700,0
2000-12-11,21.241501,21.241501,21.241501,21.241501,21.241501,0
2000-12-12,21.241501,21.241501,21.241501,21.241501,21.241501,0
2000-12-13,20.975901,20.975901,20.975901,20.975901,20.975901,0
2000-12-14,20.444901,20.444901,20.444901,20.444901,20.444901,0
2000-12-15,20.179399,20.179399,20.179399,20.179399,20.179399,0
2000-12-18,20.179399,20.179399,20.179399,20.179399,20.179399,0
2000-12-19,20.710400,20.710400,20.710400,20.710400,20.710400,0
2000-12-20,20.179399,19.648300,19.648300,19.648300,19.648300,0
2000-12-21,19.117300,19.117300,19.117300,19.117300,19.117300,0
2000-12-22,18.851801,18.851801,18.851801,18.851801,18.851801,0
2000-12-26,null,null,null,null,null,null
2000-12-27,19.648300,19.648300,19.648300,19.648300,19.648300,0
2000-12-28,19.117300,19.117300,19.117300,19.117300,19.117300,0
2000-12-29,18.320801,18.320801,18.320801,18.320801,18.320801,0
2001-01-02,18.055201,18.055201,18.055201,18.055201,18.055201,0
2001-01-03,18.586300,18.586300,18.586300,18.586300,18.586300,0
2001-01-04,19.117300,19.117300,19.117300,19.117300,19.117300,0
2001-01-05,18.586300,18.586300,18.586300,18.586300,18.586300,0
2001-01-08,18.586300,18.586300,18.586300,18.586300,18.586300,0
2001-01-09,18.586300,18.586300,18.586300,18.586300,18.586300,0
2001-01-10,18.586300,18.586300,18.586300,18.586300,18.586300,0
2001-01-11,18.586300,18.586300,18.586300,18.586300,18.586300,0
2001-01-12,18.586300,18.586300,18.586300,18.586300,18.586300,0
2001-01-16,18.586300,18.586300,18.586300,18.586300,18.586300,0
2001-01-17,18.586300,18.586300,18.586300,18.586300,18.586300,0
2001-01-18,18.586300,18.586300,18.586300,18.586300,18.586300,0
2001-01-19,18.586300,18.586300,18.586300,18.586300,18.586300,0
2001-01-22,18.586300,18.586300,18.586300,18.586300,18.586300,0
2001-01-23,18.586300,18.586300,18.586300,18.586300,18.586300,0
2001-01-24,null,null,null,null,null,null
2001-01-25,16.727600,16.727600,16.727600,16.727600,16.727600,104
2001-01-26,null,null,null,null,null,null
2001-01-29,17.258699,17.258699,17.258699,17.258699,17.258699,0
2001-01-30,16.993200,16.993200,16.993200,16.993200,16.993200,0
2001-01-31,17.258699,17.258699,17.258699,17.258699,17.258699,0
2001-02-01,17.258699,17.258699,17.258699,17.258699,17.258699,0
2001-02-02,17.524200,17.524200,17.524200,17.524200,17.524200,0
2001-02-05,17.258699,17.258699,17.258699,17.258699,17.258699,188
2001-02-06,17.258699,17.258699,17.258699,17.258699,17.258699,0
2001-02-07,17.258699,17.258699,17.258699,17.258699,17.258699,0
2001-02-08,16.993200,16.993200,16.993200,16.993200,16.993200,0
2001-02-09,17.524200,17.524200,17.524200,17.524200,17.524200,0
2001-02-12,17.524200,17.524200,17.524200,17.524200,17.524200,0
2001-02-13,17.524200,17.524200,17.524200,17.524200,17.524200,0
2001-02-14,17.258699,17.258699,17.258699,17.258699,17.258699,0
2001-02-15,17.258699,17.258699,17.258699,17.258699,17.258699,0
2001-02-16,16.993200,16.993200,16.993200,16.993200,16.993200,0
2001-02-20,16.993200,16.993200,16.993200,16.993200,16.993200,0
2001-02-21,17.258699,17.258699,17.258699,17.258699,17.258699,0
2001-02-22,17.258699,17.258699,17.258699,17.258699,17.258699,0
2001-02-23,17.258699,17.258699,17.258699,17.258699,17.258699,0
2001-02-26,16.727600,16.780800,16.780800,16.780800,16.780800,0
2001-02-27,16.780800,16.780800,16.780800,16.780800,16.780800,0
2001-02-28,16.462099,16.462099,16.462099,16.462099,16.462099,0
2001-03-01,15.931100,15.931100,15.506300,15.931100,15.931100,377
2001-03-02,15.931100,15.400100,15.400100,15.400100,15.400100,565
2001-03-05,15.400100,15.400100,15.400100,15.400100,15.400100,0
2001-03-06,15.665600,15.665600,15.665600,15.665600,15.665600,0
2001-03-07,15.665600,15.665600,15.665600,15.665600,15.665600,0
2001-03-08,15.665600,16.063900,16.063900,16.063900,16.063900,188
2001-03-09,16.063900,16.063900,16.063900,16.063900,16.063900,0
2001-03-12,15.931100,15.931100,15.931100,15.931100,15.931100,94
2001-03-13,15.931100,15.931100,15.931100,15.931100,15.931100,0
2001-03-14,null,null,null,null,null,null
2001-03-15,15.400100,15.400100,15.400100,15.400100,15.400100,0
2001-03-16,15.400100,15.400100,15.400100,15.400100,15.400100,0
2001-03-19,15.400100,15.665600,15.665600,15.665600,15.665600,188
2001-03-20,15.400100,15.400100,15.400100,15.400100,15.400100,0
2001-03-21,15.400100,15.400100,15.400100,15.400100,15.400100,0
2001-03-22,15.400100,15.400100,15.400100,15.400100,15.400100,0
2001-03-23,15.400100,15.400100,15.400100,15.400100,15.400100,0
2001-03-26,15.400100,15.400100,15.400100,15.400100,15.400100,0
2001-03-27,15.665600,15.665600,15.665600,15.665600,15.665600,0
2001-03-28,15.400100,15.400100,15.400100,15.400100,15.400100,0
2001-03-29,15.400100,15.400100,15.400100,15.400100,15.400100,0
2001-03-30,15.400100,15.400100,15.400100,15.400100,15.400100,0
2001-04-02,15.665600,15.665600,15.665600,15.665600,15.665600,0
2001-04-03,15.665600,15.665600,15.665600,15.665600,15.665600,0
2001-04-04,15.134500,15.134500,15.134500,15.134500,15.134500,0
2001-04-05,14.869000,14.869000,14.869000,14.869000,14.869000,0
2001-04-06,14.869000,14.869000,14.869000,14.869000,14.869000,0
2001-04-09,14.869000,14.869000,14.869000,14.869000,14.869000,0
2001-04-10,14.869000,14.869000,14.869000,14.869000,14.869000,0
2001-04-11,15.134500,15.134500,15.134500,15.134500,15.134500,0
2001-04-12,15.400100,15.400100,15.400100,15.400100,15.400100,0
2001-04-16,null,null,null,null,null,null
2001-04-17,15.400100,15.400100,15.400100,15.400100,15.400100,0
2001-04-18,15.400100,15.931100,15.931100,15.931100,15.931100,0
2001-04-19,16.993200,16.993200,16.993200,16.993200,16.993200,0
2001-04-20,16.462099,16.462099,16.462099,16.462099,16.462099,0
2001-04-23,16.727600,16.727600,16.727600,16.727600,16.727600,0
2001-04-24,16.462099,16.462099,16.462099,16.462099,16.462099,0
2001-04-25,16.462099,16.462099,16.462099,16.462099,16.462099,0
2001-04-26,16.727600,16.727600,16.727600,16.727600,16.727600,0
2001-04-27,16.462099,16.462099,16.462099,16.462099,16.462099,0
2001-04-30,null,null,null,null,null,null
2001-05-01,null,null,null,null,null,null
2001-05-02,16.993200,16.993200,16.993200,16.993200,16.993200,0
2001-05-03,16.993200,16.993200,16.993200,16.993200,16.993200,0
2001-05-04,16.727600,16.727600,16.727600,16.727600,16.727600,0
2001-05-07,null,null,null,null,null,null
2001-05-08,16.727600,16.727600,16.727600,16.727600,16.727600,0
2001-05-09,null,null,null,null,null,null
2001-05-10,16.355900,16.355900,16.355900,16.355900,16.355900,0
2001-05-11,null,null,null,null,null,null
2001-05-14,15.931100,15.931100,15.931100,15.931100,15.931100,0
2001-05-15,15.931100,15.931100,15.931100,15.931100,15.931100,0
2001-05-16,15.665600,15.665600,15.665600,15.665600,15.665600,0
2001-05-17,15.665600,15.665600,15.665600,15.665600,15.665600,0
2001-05-18,15.665600,15.665600,15.665600,15.665600,15.665600,0
2001-05-21,15.665600,15.665600,15.665600,15.665600,15.665600,0
2001-05-22,16.196600,16.196600,16.196600,16.196600,16.196600,0
2001-05-23,16.462099,16.462099,16.462099,16.462099,16.462099,0
2001-05-24,16.462099,16.462099,16.462099,16.462099,16.462099,0
2001-05-25,16.462099,16.462099,16.462099,16.462099,16.462099,0
2001-05-29,16.462099,16.462099,16.462099,16.462099,16.462099,0
2001-05-30,16.462099,16.462099,16.462099,16.462099,16.462099,0
2001-05-31,16.462099,16.462099,16.462099,16.462099,16.462099,0
2001-06-01,16.462099,16.462099,16.462099,16.462099,16.462099,0
2001-06-04,16.462099,16.462099,16.462099,16.462099,16.462099,0
2001-06-05,16.462099,16.462099,16.462099,16.462099,16.462099,0
2001-06-06,16.462099,16.462099,16.462099,16.462099,16.462099,0
2001-06-07,16.462099,16.462099,16.462099,16.462099,16.462099,0
2001-06-08,16.462099,16.462099,16.462099,16.462099,16.462099,0
2001-06-11,16.462099,16.462099,16.462099,16.462099,16.462099,0
2001-06-12,16.462099,16.462099,16.462099,16.462099,16.462099,0
2001-06-13,16.462099,16.462099,16.462099,16.462099,16.462099,0
2001-06-14,16.462099,16.462099,16.462099,16.462099,16.462099,0
2001-06-15,16.462099,16.462099,16.462099,16.462099,16.462099,0
2001-06-18,16.462099,16.462099,16.462099,16.462099,16.462099,0
2001-06-19,16.462099,16.462099,16.462099,16.462099,16.462099,0
2001-06-20,16.462099,16.462099,16.462099,16.462099,16.462099,0
2001-06-21,16.462099,16.462099,16.462099,16.462099,16.462099,0
2001-06-22,16.462099,16.462099,16.462099,16.462099,16.462099,0
2001-06-25,16.462099,16.462099,16.462099,16.462099,16.462099,0
2001-06-26,16.462099,16.462099,16.462099,16.462099,16.462099,0
2001-06-27,16.462099,16.462099,16.462099,16.462099,16.462099,0
2001-06-28,16.462099,16.462099,16.462099,16.462099,16.462099,0
2001-06-29,12.479400,12.479400,12.479400,12.479400,12.479400,565
2001-07-02,12.744900,12.744900,12.744900,12.744900,12.744900,0
2001-07-03,12.479400,12.479400,12.479400,12.479400,12.479400,0
2001-07-05,11.948300,11.948300,11.948300,11.948300,11.948300,0
2001-07-06,11.948300,11.948300,11.948300,11.948300,11.948300,0
2001-07-09,11.948300,11.948300,11.948300,11.948300,11.948300,0
2001-07-10,11.682800,11.682800,11.682800,11.682800,11.682800,0
2001-07-11,11.151800,11.151800,11.151800,11.151800,11.151800,0
2001-07-12,11.151800,11.151800,11.151800,11.151800,11.151800,0
2001-07-13,null,null,null,null,null,null
2001-07-16,10.886200,10.886200,10.886200,10.886200,10.886200,0
2001-07-17,10.726900,10.726900,10.726900,10.726900,10.726900,0
2001-07-18,10.620700,10.620700,10.620700,10.620700,10.620700,0
2001-07-19,10.726900,11.258000,10.726900,11.258000,11.258000,0
2001-07-20,12.479400,12.479400,12.479400,12.479400,12.479400,0
2001-07-23,11.948300,11.948300,11.948300,11.948300,11.948300,0
2001-07-24,12.320100,12.320100,12.320100,12.320100,12.320100,0
2001-07-25,12.213800,12.213800,12.213800,12.213800,12.213800,0
2001-07-26,12.213800,12.213800,12.213800,12.213800,12.213800,0
2001-07-27,12.479400,12.479400,12.479400,12.479400,12.479400,0
2001-07-30,13.275900,13.275900,13.275900,13.275900,13.275900,0
2001-07-31,12.744900,12.744900,12.744900,12.744900,12.744900,0
2001-08-01,12.744900,13.275900,12.744900,13.275900,13.275900,0
2001-08-02,13.010400,13.010400,13.010400,13.010400,13.010400,0
2001-08-03,13.010400,13.010400,13.010400,13.010400,13.010400,0
2001-08-06,13.010400,13.010400,13.010400,13.010400,13.010400,0
2001-08-07,12.851100,13.275900,12.851100,13.275900,13.275900,0
2001-08-08,12.744900,12.744900,12.744900,12.744900,12.744900,0
2001-08-09,12.213800,12.213800,12.213800,12.213800,12.213800,0
2001-08-10,12.213800,12.213800,12.213800,12.213800,12.213800,0
2001-08-13,11.948300,11.948300,11.948300,11.948300,11.948300,0
2001-08-14,12.107600,12.107600,12.107600,12.107600,12.107600,0
2001-08-15,12.107600,12.107600,12.107600,12.107600,12.107600,0
2001-08-16,12.213800,12.213800,12.213800,12.213800,12.213800,0
2001-08-17,12.213800,12.213800,12.213800,12.213800,12.213800,0
2001-08-20,12.213800,12.213800,11.948300,11.948300,11.948300,0
2001-08-21,12.213800,12.213800,12.213800,12.213800,12.213800,0
2001-08-22,12.107600,12.107600,12.107600,12.107600,12.107600,0
2001-08-23,12.107600,12.107600,12.107600,12.107600,12.107600,0
